Bundesland;Bildung;Altersgr;ErwerbStatus;GeimpftGenesen;Anz
Wien;Pflichtschule;25 - 34;inaktiv;IMPF;7644
Wien;Pflichtschule;25 - 34;inaktiv;IMPF + GEN;2442
Wien;Pflichtschule;25 - 34;inaktiv;GEN;6171
Wien;Pflichtschule;25 - 34;inaktiv;NICHTS;8684
Wien;Pflichtschule;35 - 44;aktiv;IMPF;12535
Wien;Pflichtschule;35 - 44;aktiv;IMPF + GEN;6336
Wien;Pflichtschule;35 - 44;aktiv;GEN;7634
Wien;Pflichtschule;35 - 44;aktiv;NICHTS;7179
Wien;Pflichtschule;35 - 44;inaktiv;IMPF;7720
Wien;Pflichtschule;35 - 44;inaktiv;IMPF + GEN;2648
Wien;Pflichtschule;35 - 44;inaktiv;GEN;5211
Wien;Pflichtschule;35 - 44;inaktiv;NICHTS;7032
Wien;Pflichtschule;45 - 54;aktiv;IMPF;15502
Wien;Pflichtschule;45 - 54;aktiv;IMPF + GEN;6507
Wien;Pflichtschule;45 - 54;aktiv;GEN;5968
Wien;Pflichtschule;45 - 54;aktiv;NICHTS;6858
Wien;Pflichtschule;45 - 54;inaktiv;IMPF;8932
Wien;Pflichtschule;45 - 54;inaktiv;IMPF + GEN;2371
Wien;Pflichtschule;45 - 54;inaktiv;GEN;3714
Wien;Pflichtschule;45 - 54;inaktiv;NICHTS;6223
Wien;Pflichtschule;55 - 64;aktiv;IMPF;11060
Wien;Pflichtschule;55 - 64;aktiv;IMPF + GEN;3755
Wien;Pflichtschule;55 - 64;aktiv;GEN;2246
Wien;Pflichtschule;55 - 64;aktiv;NICHTS;3665
Wien;Pflichtschule;55 - 64;inaktiv;IMPF;16004
Wien;Pflichtschule;55 - 64;inaktiv;IMPF + GEN;3366
Wien;Pflichtschule;55 - 64;inaktiv;GEN;2993
Wien;Pflichtschule;55 - 64;inaktiv;NICHTS;7866
Wien;Lehrabschluss/BMS;25 - 34;aktiv;IMPF;18194
Wien;Lehrabschluss/BMS;25 - 34;aktiv;IMPF + GEN;11410
Wien;Lehrabschluss/BMS;25 - 34;aktiv;GEN;10949
Wien;Lehrabschluss/BMS;25 - 34;aktiv;NICHTS;8621
Wien;Lehrabschluss/BMS;25 - 34;inaktiv;IMPF;5359
Wien;Lehrabschluss/BMS;25 - 34;inaktiv;IMPF + GEN;2052
Wien;Lehrabschluss/BMS;25 - 34;inaktiv;GEN;4340
Wien;Lehrabschluss/BMS;25 - 34;inaktiv;NICHTS;5238
Wien;Lehrabschluss/BMS;35 - 44;aktiv;IMPF;21010
Wien;Lehrabschluss/BMS;35 - 44;aktiv;IMPF + GEN;12464
Wien;Lehrabschluss/BMS;35 - 44;aktiv;GEN;10437
Wien;Lehrabschluss/BMS;35 - 44;aktiv;NICHTS;8397
Wien;Lehrabschluss/BMS;35 - 44;inaktiv;IMPF;5734
Wien;Lehrabschluss/BMS;35 - 44;inaktiv;IMPF + GEN;1970
Wien;Lehrabschluss/BMS;35 - 44;inaktiv;GEN;3362
Wien;Lehrabschluss/BMS;35 - 44;inaktiv;NICHTS;4521
Wien;Lehrabschluss/BMS;45 - 54;aktiv;IMPF;31778
Wien;Lehrabschluss/BMS;45 - 54;aktiv;IMPF + GEN;14970
Wien;Lehrabschluss/BMS;45 - 54;aktiv;GEN;8551
Wien;Lehrabschluss/BMS;45 - 54;aktiv;NICHTS;8615
Wien;Lehrabschluss/BMS;45 - 54;inaktiv;IMPF;8570
Wien;Lehrabschluss/BMS;45 - 54;inaktiv;IMPF + GEN;2075
Wien;Lehrabschluss/BMS;45 - 54;inaktiv;GEN;2421
Wien;Lehrabschluss/BMS;45 - 54;inaktiv;NICHTS;4666
Wien;Lehrabschluss/BMS;55 - 64;aktiv;IMPF;29811
Wien;Lehrabschluss/BMS;55 - 64;aktiv;IMPF + GEN;11398
Wien;Lehrabschluss/BMS;55 - 64;aktiv;GEN;3926
Wien;Lehrabschluss/BMS;55 - 64;aktiv;NICHTS;5723
Wien;Lehrabschluss/BMS;55 - 64;inaktiv;IMPF;27251
Wien;Lehrabschluss/BMS;55 - 64;inaktiv;IMPF + GEN;5871
Wien;Lehrabschluss/BMS;55 - 64;inaktiv;GEN;2624
Wien;Lehrabschluss/BMS;55 - 64;inaktiv;NICHTS;8013
Wien;BHS/AHS/Kolleg;25 - 34;aktiv;IMPF;21070
Wien;BHS/AHS/Kolleg;25 - 34;aktiv;IMPF + GEN;16730
Wien;BHS/AHS/Kolleg;25 - 34;aktiv;GEN;8523
Wien;BHS/AHS/Kolleg;25 - 34;aktiv;NICHTS;6288
Wien;BHS/AHS/Kolleg;25 - 34;inaktiv;IMPF;6930
Wien;BHS/AHS/Kolleg;25 - 34;inaktiv;IMPF + GEN;3649
Wien;BHS/AHS/Kolleg;25 - 34;inaktiv;GEN;3785
Wien;BHS/AHS/Kolleg;25 - 34;inaktiv;NICHTS;5130
Wien;BHS/AHS/Kolleg;35 - 44;aktiv;IMPF;16955
Wien;BHS/AHS/Kolleg;35 - 44;aktiv;IMPF + GEN;11810
Wien;BHS/AHS/Kolleg;35 - 44;aktiv;GEN;5867
Wien;BHS/AHS/Kolleg;35 - 44;aktiv;NICHTS;4687
Wien;BHS/AHS/Kolleg;35 - 44;inaktiv;IMPF;4328
Wien;BHS/AHS/Kolleg;35 - 44;inaktiv;IMPF + GEN;1812
Wien;BHS/AHS/Kolleg;35 - 44;inaktiv;GEN;2261
Wien;BHS/AHS/Kolleg;35 - 44;inaktiv;NICHTS;2787
Wien;BHS/AHS/Kolleg;45 - 54;aktiv;IMPF;18888
Wien;BHS/AHS/Kolleg;45 - 54;aktiv;IMPF + GEN;10594
Wien;BHS/AHS/Kolleg;45 - 54;aktiv;GEN;4065
Wien;BHS/AHS/Kolleg;45 - 54;aktiv;NICHTS;3786
Wien;BHS/AHS/Kolleg;45 - 54;inaktiv;IMPF;3864
Wien;BHS/AHS/Kolleg;45 - 54;inaktiv;IMPF + GEN;1193
Wien;BHS/AHS/Kolleg;45 - 54;inaktiv;GEN;1228
Wien;BHS/AHS/Kolleg;45 - 54;inaktiv;NICHTS;2059
Wien;BHS/AHS/Kolleg;55 - 64;aktiv;IMPF;16222
Wien;BHS/AHS/Kolleg;55 - 64;aktiv;IMPF + GEN;6723
Wien;BHS/AHS/Kolleg;55 - 64;aktiv;GEN;1930
Wien;BHS/AHS/Kolleg;55 - 64;aktiv;NICHTS;2603
Wien;BHS/AHS/Kolleg;55 - 64;inaktiv;IMPF;9049
Wien;BHS/AHS/Kolleg;55 - 64;inaktiv;IMPF + GEN;2216
Wien;BHS/AHS/Kolleg;55 - 64;inaktiv;GEN;1019
Wien;BHS/AHS/Kolleg;55 - 64;inaktiv;NICHTS;2758
Wien;Akademie/Hochschule;25 - 34;aktiv;IMPF;32824
Wien;Akademie/Hochschule;25 - 34;aktiv;IMPF + GEN;31498
Wien;Akademie/Hochschule;25 - 34;aktiv;GEN;7803
Wien;Akademie/Hochschule;25 - 34;aktiv;NICHTS;5940
Wien;Akademie/Hochschule;25 - 34;inaktiv;IMPF;7126
Wien;Akademie/Hochschule;25 - 34;inaktiv;IMPF + GEN;4410
Wien;Akademie/Hochschule;25 - 34;inaktiv;GEN;2966
Wien;Akademie/Hochschule;25 - 34;inaktiv;NICHTS;4582
Wien;Akademie/Hochschule;35 - 44;aktiv;IMPF;34115
Wien;Akademie/Hochschule;35 - 44;aktiv;IMPF + GEN;28331
Wien;Akademie/Hochschule;35 - 44;aktiv;GEN;7452
Wien;Akademie/Hochschule;35 - 44;aktiv;NICHTS;5896
Wien;Akademie/Hochschule;35 - 44;inaktiv;IMPF;6219
Wien;Akademie/Hochschule;35 - 44;inaktiv;IMPF + GEN;3428
Wien;Akademie/Hochschule;35 - 44;inaktiv;GEN;2294
Wien;Akademie/Hochschule;35 - 44;inaktiv;NICHTS;2930
Wien;Akademie/Hochschule;45 - 54;aktiv;IMPF;29278
Wien;Akademie/Hochschule;45 - 54;aktiv;IMPF + GEN;19633
Wien;Akademie/Hochschule;45 - 54;aktiv;GEN;4655
Wien;Akademie/Hochschule;45 - 54;aktiv;NICHTS;4166
Wien;Akademie/Hochschule;45 - 54;inaktiv;IMPF;3569
Wien;Akademie/Hochschule;45 - 54;inaktiv;IMPF + GEN;1379
Wien;Akademie/Hochschule;45 - 54;inaktiv;GEN;1039
Wien;Akademie/Hochschule;45 - 54;inaktiv;NICHTS;1815
Wien;Akademie/Hochschule;55 - 64;aktiv;IMPF;23415
Wien;Akademie/Hochschule;55 - 64;aktiv;IMPF + GEN;10999
Wien;Akademie/Hochschule;55 - 64;aktiv;GEN;2010
Wien;Akademie/Hochschule;55 - 64;aktiv;NICHTS;2799
Wien;Akademie/Hochschule;55 - 64;inaktiv;IMPF;6983
Wien;Akademie/Hochschule;55 - 64;inaktiv;IMPF + GEN;1883
Wien;Akademie/Hochschule;55 - 64;inaktiv;GEN;762
Wien;Akademie/Hochschule;55 - 64;inaktiv;NICHTS;2089
Wien;Unknown;25 - 34;aktiv;IMPF;38
Wien;Unknown;25 - 34;aktiv;IMPF + GEN;20
Wien;Unknown;25 - 34;aktiv;GEN;13
Wien;Unknown;25 - 34;aktiv;NICHTS;29
Wien;Unknown;25 - 34;inaktiv;IMPF;73
Wien;Unknown;25 - 34;inaktiv;IMPF + GEN;20
Wien;Unknown;25 - 34;inaktiv;GEN;38
Wien;Unknown;25 - 34;inaktiv;NICHTS;91
Wien;Unknown;35 - 44;aktiv;IMPF;21
Wien;Unknown;35 - 44;aktiv;IMPF + GEN;6
Wien;Unknown;35 - 44;aktiv;GEN;8
Wien;Unknown;35 - 44;aktiv;NICHTS;17
Wien;Unknown;35 - 44;inaktiv;IMPF;46
Wien;Unknown;35 - 44;inaktiv;IMPF + GEN;15
Wien;Unknown;35 - 44;inaktiv;GEN;23
Wien;Unknown;35 - 44;inaktiv;NICHTS;47
Wien;Unknown;45 - 54;aktiv;IMPF;13
Wien;Unknown;45 - 54;aktiv;IMPF + GEN;5
Wien;Unknown;45 - 54;aktiv;GEN;2
Wien;Unknown;45 - 54;aktiv;NICHTS;18
Wien;Unknown;45 - 54;inaktiv;IMPF;37
Wien;Unknown;45 - 54;inaktiv;IMPF + GEN;6
Wien;Unknown;45 - 54;inaktiv;GEN;12
Wien;Unknown;45 - 54;inaktiv;NICHTS;44
Wien;Unknown;55 - 64;aktiv;IMPF;5
Wien;Unknown;55 - 64;aktiv;IMPF + GEN;2
Wien;Unknown;55 - 64;aktiv;GEN;1
Wien;Unknown;55 - 64;aktiv;NICHTS;14
Wien;Unknown;55 - 64;inaktiv;IMPF;31
Wien;Unknown;55 - 64;inaktiv;IMPF + GEN;1
Wien;Unknown;55 - 64;inaktiv;GEN;4
Wien;Unknown;55 - 64;inaktiv;NICHTS;16
